NGRAM,NCOUNT,LEN,WCOUNT,MASKED,IMPORTANCE,REDUNDANT
ჭყლეტა>,2,7,45,ჭყლეtა>,90,False
ზოგადებ,2,7,45,ზოგადებ,90,False
ანზოგად,2,7,45,ანზოგად,90,False
<განზოგ,2,7,45,<განზოგ,90,False
განზოგა,2,7,45,განზოგა,90,False
<განტვი,2,7,45,<განtვი,90,False
<გაკვირ,2,7,45,<გაkვირ,90,False
გულკეთი,2,7,45,გულkეtი,90,False
ულკეთილ,2,7,45,ულkეtილ,90,False
ჩხვლეტა,2,7,45,ჩხვლეtა,90,False
წნევის>,2,7,45,cნევის>,90,False
ფრჩხილი,2,7,45,pრჩხილი,90,False
<დეტალუ,2,7,45,<დეtალუ,90,False
დეტალურ,2,7,45,დეtალურ,90,False
კალათა>,2,7,45,kალაtა>,90,False
რაგულწრ,2,7,44,რაგულcრ,88,False
აგულწრფ,2,7,44,აგულcრp,88,False
<ტუჩები,2,7,44,<tუჩები,88,False
არაგულწ,2,7,44,არაგულc,88,False
წებებს>,2,7,44,cებებს>,88,False
ალაპოტი,2,7,44,ალაpოtი,88,False
ნიკურად,2,7,44,ნიkურად,88,False
აპობილი,2,7,44,აpობილი,88,False
რბციის>,2,7,44,რბcიის>,88,False
ფერდობი,2,7,44,pერდობი,88,False
ათაური>,2,7,44,აtაური>,88,False
ჯამებულ,2,7,44,jამებულ,88,False
<მითვის,2,7,44,<მიtვის,88,False
<მისაწვ,2,7,44,<მისაcვ,88,False
<ამაღელ,2,7,44,<ამაგელ,88,False
კილები>,2,7,44,kილები>,88,False
რკილები,2,7,44,რkილები,88,False
რუმენტე,2,7,44,რუმენtე,88,False
<დაუმატ,2,7,44,<დაუმაt,88,False
ხუთავს>,2,7,44,ხუtავს>,88,False
<დაკიდე,2,7,44,<დაkიდე,88,False
რიკოსი>,2,7,44,რიkოსი>,88,False
<დაუწყვ,2,7,44,<დაუcყვ,88,False
რიტიკა>,2,7,44,რიtიkა>,88,False
აუმტარი,2,7,44,აუმtარი,88,False
უმტარი>,2,7,44,უმtარი>,88,False
<საამქრ,2,7,44,<საამkრ,88,False
<საფეთქ,2,7,44,<საpეtk,88,False
იგატორი,2,7,44,იგაtორი,88,False
დაუწყვე,2,7,44,დაუcყვე,88,False
იგაცია>,2,7,44,იგაcია>,88,False
რტირება,2,7,44,რtირება,88,False
ვადრატი,2,7,44,ვადრაtი,88,False
<ბოროტმ,2,7,44,<ბოროtმ,88,False
<შეკაზმ,2,7,44,<შეkაზმ,88,False
<რაფინი,2,7,44,<რაpინი,88,False
ააფრთხო,2,7,44,ააpრtხო,88,False
ფქვავს>,2,7,44,pkვავს>,88,False
<შეფარდ,2,7,44,<შეpარდ,88,False
დუღებლო,2,7,44,დუგებლო,88,False
გერებს>,2,7,44,გერებს>,88,False
ღერძული,2,7,44,გერძული,88,False
არაღება,2,7,44,არაგება,88,True
დენსაცი,2,7,44,დენსაcი,88,False
ნდენსაც,2,7,44,ნდენსაc,88,False
უდგება>,2,7,44,უდგება>,88,False
<დატკეპ,2,7,44,<დაtkეp,88,False
დატკეპნ,2,7,44,დაtkეpნ,88,False
ნაგობა>,2,7,44,ნაგობა>,88,False
<ანკესი,2,7,44,<ანkესი,88,False
აღმერთე,2,7,44,აგმერtე,88,False
ზღვევს>,2,7,44,ზგვევს>,88,False
უთრება>,2,7,44,უtრება>,88,False
ოწყენილ,2,7,44,ოcყენილ,88,False
ნიტებულ,2,7,44,ნიtებულ,88,False
გნიტებუ,2,7,44,გნიtებუ,88,False
კვნეტს>,2,7,44,kვნეtს>,88,False
<განცვი,2,7,44,<განcვი,88,False
განცვიფ,2,7,44,განcვიp,88,False
აგლეჯა>,2,7,44,აგლეjა>,88,False
დაცემებ,2,7,44,დაcემებ,88,False
მატიტი>,2,7,44,მაtიtი>,88,False
<ფერწერ,2,7,44,<pერcერ,88,False
<სათავე,2,7,44,<საtავე,88,False
ოხეთქა>,2,7,44,ოხეtkა>,88,False
იზოთერმ,2,7,44,იზოtერმ,88,False
<კედლებ,2,7,44,<kედლებ,88,False
რიმენტი,2,7,44,რიმენtი,88,False
აბარიტუ,2,7,44,აბარიtუ,88,False
ატალიზა,2,7,44,აtალიზა,88,False
შეტყუებ,2,7,44,შეtყუებ,88,False
მოფრქვე,2,7,44,მოpრkვე,88,False
არკები>,2,7,44,არkები>,88,False
ეთილმოს,2,7,44,ეtილმოს,88,False
თილმოსუ,2,7,44,tილმოსუ,88,False
მოკლებს,2,7,43,მოkლებს,86,False
ოკლებს>,2,7,43,ოkლებს>,86,False
რიკელი>,2,7,43,რიkელი>,86,False
ეშმაკურ,2,7,43,ეშმაkურ,86,False
<სარდაფ,2,7,43,<სარდაp,86,False
საღება>,2,7,43,საგება>,86,False
ორებით>,2,7,43,ორებიt>,86,False
<ასხლეტ,2,7,43,<ასხლეt,86,False
<გადახტ,2,7,43,<გადახt,86,False
<ქვრივი,2,7,43,<kვრივი,86,False
სომეტრი,2,7,43,სომეtრი,86,False
მითვისე,2,7,43,მიtვისე,86,False
ნაკადულ,2,7,43,ნაkადულ,86,False
<ისტერი,2,7,43,<ისtერი,86,False
მოგებულ,2,7,43,მოგებულ,86,False
<მეეტლე,2,7,43,<მეეtლე,86,False
დაკალიბ,2,7,43,დაkალიბ,86,False
<დაჯერე,2,7,43,<დაjერე,86,False
ბლიოგრა,2,7,43,ბლიოგრა,86,False
იბლიოგრ,2,7,43,იბლიოგრ,86,False
ბიბლიოგ,2,7,43,ბიბლიოგ,86,False
მოკრივე,2,7,43,მოkრივე,86,False
ანაკები,2,7,43,ანაkები,86,False
მართლა>,2,7,43,მარtლა>,86,False
ნამთხვე,2,7,43,ნამtხვე,86,False
ანამთხვ,2,7,43,ანამtხვ,86,False
თანამთხ,2,7,43,tანამtხ,86,False
<თანამთ,2,7,43,<tანამt,86,False
თავდაცვ,2,7,43,tავდაcვ,86,False
ატებით>,2,7,43,აtებიt>,86,False
დამოკლე,2,7,43,დამოkლე,86,False
<დაწმენ,2,7,43,<დაcმენ,86,False
<სიგარე,2,7,43,<სიგარე,86,False
ასწევს>,2,7,43,ასcევს>,86,False
განთქმუ,2,7,43,განtkმუ,86,False
წარმოიდ,2,7,43,cარმოიდ,86,False
არმოიდგ,2,7,43,არმოიდგ,86,False
<დაკანო,2,7,43,<დაkანო,86,False
დაკანონ,2,7,43,დაkანონ,86,False
ბღაუჭა>,2,7,43,ბგაუჭა>,86,False
<კონფის,2,7,43,<kონpის,86,False
კონფისკ,2,7,43,kონpისk,86,False
<საკმარ,2,7,43,<საkმარ,86,False
ქორწინდ,2,7,43,kორcინდ,86,False
<აღმზრდ,2,7,43,<აგმზრდ,86,False
აღმზრდე,2,7,43,აგმზრდე,86,False
ღმზრდელ,2,7,43,გმზრდელ,86,False
გადმოსც,2,7,43,გადმოსc,86,False
<დააგირ,2,7,43,<დააგირ,86,False
დააგირა,2,7,43,დააგირა,86,False
ააგირავ,2,7,43,ააგირავ,86,False
<დაანგრ,2,7,43,<დაანგრ,86,False
ენსაციუ,2,7,43,ენსაcიუ,86,False
ნსაციურ,2,7,43,ნსაcიურ,86,False
ეალიზაც,2,7,43,ეალიზაc,86,False
ნანგრევ,2,7,43,ნანგრევ,86,False
აუკუნეე,2,7,43,აუkუნეე,86,False
უკუნეებ,2,7,43,უkუნეებ,86,False
<დანთებ,2,7,43,<დანtებ,86,False
სპექტი>,2,7,43,სpეktი>,86,False
ენტარი>,2,7,43,ენtარი>,86,False
ცნიერი>,2,7,43,cნიერი>,86,False
ერგილი>,2,7,43,ერგილი>,86,False
მართლობ,2,7,43,მარtლობ,86,False
რგებლოდ,2,7,43,რგებლოდ,86,False
კუთრებს,2,7,43,kუtრებს,86,False
უთრებს>,2,7,43,უtრებს>,86,False
დუქტიულ,2,7,43,დუktიულ,86,False
ოდუქტიუ,2,7,43,ოდუktიუ,86,False
<არარეგ,2,7,43,<არარეგ,86,False
აიტანა>,2,7,43,აიtანა>,86,False
<ტენიან,2,7,43,<tენიან,86,False
წყენინე,2,7,43,cყენინე,86,False
ცხვიანი,2,7,43,cხვიანი,86,False
შკარავე,2,7,43,შkარავე,86,False
<დაღვრი,2,7,43,<დაგვრი,86,False
იგნური>,2,7,43,იგნური>,86,False
თრებელი,2,7,43,tრებელი,86,False
თავბრუდ,2,7,43,tავბრუდ,86,False
დეფექტი,2,7,43,დეpეktი,86,False
მაქსიმა,2,7,43,მაkსიმა,86,False
ლბათობი,2,7,43,ლბაtობი,86,False
ონომიკუ,2,7,42,ონომიkუ,84,False
დაწეული,2,7,42,დაcეული,84,False
ნომიკურ,2,7,42,ნომიkურ,84,False
აცრილი>,2,7,42,აcრილი>,84,False
დაუფასე,2,7,42,დაუpასე,84,False
აუფასებ,2,7,42,აუpასებ,84,False
ოფილებუ,2,7,42,ოpილებუ,84,False
ფილებულ,2,7,42,pილებულ,84,False
ქსპონენ,2,7,42,kსpონენ,84,False
ექსპონე,2,7,42,ეkსpონე,84,False
<გესლია,2,7,42,<გესლია,84,False
<გათხელ,2,7,42,<გაtხელ,84,False
თხზული>,2,7,42,tხზული>,84,False
შეწყვილ,2,7,42,შეcყვილ,84,False
<თვითან,2,7,42,<tვიtან,84,False
ჯობნის>,2,7,42,jობნის>,84,False
ამეტრულ,2,7,42,ამეtრულ,84,False
ცდელობა,2,7,42,cდელობა,84,False
<ნაკერი,2,7,42,<ნაkერი,84,False
<გაკოტრ,2,7,42,<გაkოtრ,84,False
<თუნუქი,2,7,42,<tუნუkი,84,False
ეგვავს>,2,7,42,ეგვავს>,84,False
<ფერები,2,7,42,<pერები,84,False
ეწკავს>,2,7,42,ეckავს>,84,False
<დამრღვ,2,7,42,<დამრგვ,84,True
ეთქილი>,2,7,42,ეtkილი>,84,False
ამლოცვე,2,7,42,ამლოcვე,84,False
<კონუსი,2,7,42,<kონუსი,84,False
თხოვარი,2,7,42,tხოვარი,84,False
<დაცემე,2,7,42,<დაcემე,84,False
ელიეფი>,2,7,42,ელიეpი>,84,False
<გათხევ,2,7,42,<გაtხევ,84,False
გათხევა,2,7,42,გაtხევა,84,False
მოლოგი>,2,7,42,მოლოგი>,84,False
იწროებუ,2,7,42,იcროებუ,84,False
წროებულ,2,7,42,cროებულ,84,False
წილების,2,7,42,cილების,84,False
არულით>,2,7,42,არულიt>,84,False
<გრდემლ,2,7,42,<გრდემლ,84,False
გამოსად,2,7,42,გამოსად,84,False
ციაცია>,2,7,42,cიაcია>,84,False
ცნობისმ,2,7,42,cნობისმ,84,False
ვისუფლდ,2,7,42,ვისუpლდ,84,False
გროვილი,2,7,42,გროვილი,84,False
ანიტარუ,2,7,42,ანიtარუ,84,False
საზღვრი,2,7,42,საზგვრი,84,False
მოკვრა>,2,7,42,მოkვრა>,84,False
უქმნია>,2,7,42,უkმნია>,84,False
ფთავებს,2,7,42,ptავებს,84,False
უღელვებ,2,7,42,უგელვებ,84,False
აუღელვე,2,7,42,აუგელვე,84,False
<მიხაკი,2,7,42,<მიხაkი,84,False
ბიძგება,2,7,42,ბიძგება,84,False
იძგება>,2,7,42,იძგება>,84,False
<გამასხ,2,7,42,<გამასხ,84,False
ნგრევის,2,7,42,ნგრევის,84,False
შემაძრწ,2,7,42,შემაძრc,84,False
ემაძრწუ,2,7,42,ემაძრcუ,84,False
მაძრწუნ,2,7,42,მაძრcუნ,84,False
აშკაშე>,2,7,42,აშkაშე>,84,False
სირთულე,2,7,42,სირtულე,84,False
